1066,ابراهیم,258, سيزدهم,-3212755384105431806,909346712
1069,نحل,276, چهاردهم,-3614666466477601791,909346712
1073,هود,225, دوازدهم,8867446928870214659,909346712
1076,یونس,214, يازدهم,7816700840810449920,909346712
965,مائدة,120, ششم,4529073112829267202,909346712
968,انعام,132, هفتم,1033540930174323714,909346712
972,انعام,133, هفتم,-3153100281231241981,909346712
976,توبة,192, دهم,5682891818922544130,909346712
979,مائدة,127, هفتم,5395646605191089409,909346712
983,مائدة,125, هفتم,-8639364236674987006,909346712
987,توبة,188, دهم,-78971323084632831,909346712
990,مائدة,116, ششم,-5256650743122096894,909346712
994,اعراف,172, نهم,-2529897090611213309,909346712
998,توبة,195, دهم,-5606541731360470013,909346712
1001,اعراف,176, نهم,6916983669937474561,909346712
1005,اعراف,171, نهم,2664600459283598593,909346712
1009,مائدة,109, ششم,-4177352537111720959,909346712
1012,انفال,179, نهم,7270780123479936258,909346712
1016,انعام,131, هفتم,-1481350025805100029,909346712
1020,انفال,178, نهم,-6713406892898906878,909346712
1023,انفال,182, دهم,-4947907878042924031,909346712
1027,مائدة,118, ششم,980623634553310211,909346712
1031,مائدة,122, هفتم,6883488147713363201,909346712
1034,نساء,106, ششم,2011332222712548608,909346712
1038,انعام,137, هفتم,5393975347518442753,909346712
1042,نساء,105, ششم,4533541528085466368,909346712
1080,توبة,207, يازدهم,4202491771104464129,909346712
1081,اسراء,293, پانزدهم,121773111866493954,909346712
1084,اسراء,283, پانزدهم,6117841026689600771,909346712
1087,هود,226, دوازدهم,6091575892922403840,909346712
1090,کهف,295, پانزدهم,-5029447660353876734,909346712
1093,یونس,215, يازدهم,-8410138052513231869,909346712
1096,نحل,281, چهاردهم,-2813940526476686078,909346712
1099,حجر,264, چهاردهم,-1216657994577802240,909346712
1102,یوسف,247, سيزدهم,3395573381616897027,909346712
1105,یونس,217, يازدهم,3889579557934468352,909346712
1108,یوسف,241, دوازدهم,7175536028237237248,909346712
1111,یوسف,242, سيزدهم,-2527328631441388287,909346712
1114,یونس,219, يازدهم,6949810689103301889,909346712
1117,نحل,277, چهاردهم,7849967664622669057,909346712
1120,هود,224, دوازدهم,-1137862593286960128,909346712
1123,نحل,275, چهاردهم,5203786224195538177,909346712
1126,هود,223, دوازدهم,-7348238518495146749,909346712
1129,اسراء,287, پانزدهم,-873434444849869568,909346712
1133,اسراء,282, پانزدهم,3547886528393448707,909346712
1136,هود,231, دوازدهم,7335255485332589571,909346712
1139,یوسف,237, دوازدهم,-5066655133835981566,909346712
1142,ابراهیم,260, سيزدهم,9204653950974037250,909346712
1178,حج,335, هفدهم,4993401271291546882,909346712
1181,طه,316, شانزدهم,-218811609950450685,909346712
1184,فرقان,365, نوزدهم,-8279269780520235776,909346712
1187,انبیاء,323, هفدهم,-5836489195137856256,909346712
1190,انبیاء,324, هفدهم,-4990551337005544192,909346712
1193,مریم,305, شانزدهم,7903905307036224515,909346712
1196,مریم,309, شانزدهم,-4385573651128251389,909346712
1200,نور,350, هجدهم,8948423761236921344,909346712
1203,طه,314, شانزدهم,-9066731212242809597,909346712
1206,مومنون,342, هجدهم,-2935537716413199101,909346712
1209,انبیاء,330, هفدهم,-9168396455395914752,909346712
1212,حج,336, هفدهم,-6043478856135471869,909346712
1215,قصص,388, بیستم,9027729335928556802,909346712
1218,نمل,379, نوزدهم,-7639019761621136125,909346712
1221,انبیاء,322, هفدهم,2912351215350844417,909346712
1224,شعراء ,376, نوزدهم,-1513983530906481408,909346712
1227,عنکبوت,399, بیستم,8754821753817598976,909346712
1231,مومنون,344, هجدهم,1397153823536516354,909346712
846,بقرة,2, اول,-5122052927701971968,909346712
848,نساء,81, چهارم,-4704132956028596991,909346712
851,آل عمران,74, چهارم,5463183007414684931,909346712
855,بقرة,38, دوم,2931139670037367811,909346712
859,بقرة,6, اول,5654638768135343360,909346712
862,آل عمران,67, چهارم,-5737357226790286334,909346712
865,بقرة,28, دوم,-645263791858512638,909346712
1537,احقاف,503, بیست و ششم,5242260335083064577,909346712
1539,مجادلة,545, بیست و هشتم,-607634105894040320,909346712
1540,انسان,579, بیست و نهم,8752200518104255489,909346712
1542,فتح,512, بیست و ششم,2445964771134082050,909346712
868,آل عمران,75, چهارم,-4825888475642065918,909346712
872,بقرة,10, اول,6586901483184131073,909346712
875,بقرة,42, سوم,-3196658533879968511,909346712
878,بقرة,31, دوم,6286215839314873600,909346712
881,بقرة,16, اول,-5070771705380598782,909346712
885,نساء,93, پنجم,2518057549530139904,909346712
888,نساء,86, پنجم,6265333914481855746,909346712
891,آل عمران,66, چهارم,8757003184880749824,909346712
894,نساء,82, پنجم,9108811721395997953,909346712
897,بقرة,20, اول,-4491408242379453440,909346712
900,بقرة,34, دوم,2899807986693377283,909346712
903,آل عمران,53, سوم,6764934405954080002,909346712
906,بقرة,17, اول,-4164158397580767999,909346712
909,نساء,87, پنجم,2158578819898871041,909346712
913,بقرة,43, سوم,-7462728465281577984,909346712
916,بقرة,5, اول,2615131232123096322,909346712
919,نساء,97, پنجم,8131495417887132929,909346712
923,نساء,83, پنجم,-8996468021189669632,909346712
926,بقرة,26, دوم,5204489911629319425,909346712
929,بقرة,8, اول,8321174367812848643,909346712
932,بقرة,48, سوم,7875441150005414914,909346712
936,بقرة,18, اول,-119257429132768255,909346712
939,بقرة,23, دوم,-3291779483825599487,909346712
942,بقرة,15, اول,8016530482083925248,909346712
